,bath,bed,isVavcantLand,price,sqft,zpid,address
286,1.1,3.0,False,505000,1330.0,2101726020,1351-Xx-W-Lake-Sammamish-Pkwy-SE-Bellevue-WA-98008
287,,0.0,True,250000,,48774859,5812-Lake-Washington-Blvd-SE-Bellevue-WA-98006
288,3.0,3.0,False,575000,2190.0,122962768,4288-131st-Pl-SE-Bellevue-WA-98006
289,4.5,5.0,False,14500000,3680.0,49125691,6220-153rd-Ave-SE-Bellevue-WA-98006
290,4.0,4.0,False,16600000,5190.0,48749340,16312-SE-48th-St-Bellevue-WA-98006
291,2.5,4.0,False,680000,2180.0,49144406,6102-142nd-Ave-SE-Bellevue-WA-98006
293,1.75,4.0,False,762000,2260.0,2101767692,5528-142nd-Ave-SE-Bellevue-WA-98006
294,3.0,5.0,False,19000000,5200.0,2101770940,14611-NE-51st-St-F4-Bellevue-WA-98007
295,2.0,2.0,False,235000,1116.0,70578070,16783-SE-59th-St-Bellevue-WA-98006
296,6.0,5.0,False,18000000,6380.0,48873472,13730-Main-St-Bellevue-WA-98005
298,2.25,4.0,False,674000,2760.0,49088757,1065-185th-Ave-NE-Bellevue-WA-98008
299,4.0,5.0,False,900000,5030.0,2101787092,14630-Ne-32nd-Street-B-11-Bellevue-WA-98007
300,1.0,1.0,False,185000,684.0,48988686,2412-123rd-Ave-SE-Bellevue-WA-98005
301,3.0,4.0,False,860000,3100.0,48746907,13015-SE-46th-St-Bellevue-WA-98006
302,1.75,3.0,False,590000,1930.0,48675675,1616-103rd-Ave-SE-Bellevue-WA-98004
303,5.5,5.0,False,23800000,5200.0,2112061219,10925-NE-37th-Pl-APT-4-Bellevue-WA-98004
304,1.75,3.0,False,450000,1290.0,50881934,1102-Bellevue-Way-SE-APT-1-Bellevue-WA-98004
305,3.0,3.0,False,815000,2019.0,84759982,10610-NE-9th-Pl-UNIT-2409-Bellevue-WA-98004
306,2.0,2.0,False,12000000,1528.0,48975810,17121-NE-30th-Pl-Bellevue-WA-98008
307,3.0,4.0,False,600000,2240.0,66648746,16636-NE-30th-St-Bellevue-WA-98008
308,2.5,4.0,False,10100000,3140.0,49031512,1997-Bellevue-Way-SE-Bellevue-WA-98004
309,4.0,3.0,False,875000,3080.0,48781221,14905-SE-49th-St-Bellevue-WA-98006
310,2.75,4.0,False,725000,2600.0,48922323,4808-162nd-Pl-SE-Bellevue-WA-98006
311,2.5,4.0,False,14000000,3800.0,68476751,3214-113th-Ave-SE-Bellevue-WA-98004
312,4.5,8.0,False,850000,3830.0,48913743,15656-Main-St-Bellevue-WA-98008
313,2.75,4.0,False,649000,2700.0,48675668,1124-Bellevue-Way-SE-Bellevue-WA-98004
314,1.0,3.0,False,949000,700.0,2105629501,10700-NE-4th-St-UNIT-2312-Bellevue-WA-98004
315,2.0,2.0,False,900000,1582.0,48662813,2405-166th-Ave-NE-Bellevue-WA-98008
316,2.0,3.0,False,510000,1730.0,49105505,1840-145th-Pl-SE-Bellevue-WA-98007
317,3.25,5.0,False,14500000,3452.0,68477919,650-Bellevue-Way-NE-UNIT-2903-Bellevue-WA-98004
318,2.0,2.0,False,14000000,1729.0,48683616,10205-NE-24th-St-Bellevue-WA-98004
319,2.75,3.0,False,860000,2700.0,2101917061,1750-152nd-Ave-NE-APT-C205-Bellevue-WA-98007
320,1.0,1.0,False,150000,744.0,68474300,2398-140th-Way-SE-Bellevue-WA-98007
321,3.0,3.0,False,950000,4318.0,72495848,514-142nd-Ave-SE-APT-98-Bellevue-WA-98007
322,2.0,3.0,False,317000,1180.0,48702630,1004-176th-Ave-NE-Bellevue-WA-98008
323,4.0,4.0,False,635000,1915.0,2101929391,700-702-143rd-Pl-Se-Bellevue-WA-98007
324,2.0,4.0,False,550000,1800.0,48978340,43-Skagit-Ky-Bellevue-WA-98006
325,3.5,4.0,False,24500000,4480.0,48912936,16633-SE-9th-St-Bellevue-WA-98008
326,1.5,3.0,False,675000,1290.0,48785943,6357-114th-Ave-SE-Bellevue-WA-98006
327,2.0,3.0,False,549000,1590.0,48931510,3100-168th-Pl-SE-Bellevue-WA-98008
328,2.5,4.0,False,800000,2211.0,49068722,2538-166th-Ave-SE-Bellevue-WA-98008
329,2.0,3.0,False,575000,1400.0,49000249,10023-NE-29th-Pl-Bellevue-WA-98004
330,4.0,5.0,False,24000000,4543.0,48955755,12911-SE-29th-Pl-Bellevue-WA-98005
331,2.5,4.0,False,690000,2600.0,48923957,5502-173rd-Ave-SE-Bellevue-WA-98006
332,4.0,5.0,False,14500000,5290.0,49141296,10020-NE-22nd-St-Bellevue-WA-98004
333,3.1,4.0,False,19000000,4700.0,48713710,3339-166th-Pl-SE-Bellevue-WA-98008
334,2.5,3.0,False,999000,2430.0,48817646,1457-156th-Ave-NE-Bellevue-WA-98007
335,2.0,0.0,False,15000000,1890.0,2102018137,15516-NE-15th-Pl-Bellevue-WA-98007
337,2.5,4.0,False,921000,3130.0,2117495934,10650-NE-9th-Pl-UNIT-1625-Bellevue-WA-98004
338,1.0,1.0,False,679000,1063.0,48821566,14430-NE-14th-St-Bellevue-WA-98007
339,4.0,4.0,False,750000,2514.0,2146476282,5301-164th-Ave-SE-Bellevue-WA-98006
340,2.5,3.0,False,500000,2200.0,2102536224,704-136th-Pl-NE-APT-D2-Bellevue-WA-98005
342,2.5,4.0,False,934000,3100.0,48837779,10990-NE-12th-St-Bellevue-WA-98004
343,2.5,4.0,False,20000000,2660.0,49142448,13020-SE-21st-Pl-Bellevue-WA-98005
345,1.75,5.0,False,601000,2080.0,49062750,14208-SE-52nd-Pl-Bellevue-WA-98006
347,2.0,2.0,False,14000000,1675.0,2135757761,3200-130th-Ave-NE-Bellevue-WA-98005
348,,4.0,True,23500000,4130.0,2120338687,10650-NE-9th-Pl-UNIT-723-Bellevue-WA-98004
349,1.0,1.0,False,615000,967.0,48908731,16552-SE-28th-St-Bellevue-WA-98008
350,2.5,4.0,False,950000,3000.0,2102248740,7-96th-Ave-SE-Bellevue-WA-98005
353,2.0,2.0,False,295000,1187.0,54831650,6439-166th-Pl-SE-Bellevue-WA-98006
355,2.5,4.0,False,811000,2470.0,48675652,10463-SE-14th-St-Bellevue-WA-98004
356,1.5,3.0,False,875000,1780.0,48683313,177-107th-Ave-NE-APT-708-Bellevue-WA-98004
357,1.0,2.0,False,380000,976.0,84761312,10610-NE-9th-Pl-UNIT-1607-Bellevue-WA-98004
358,2.0,2.0,False,988000,1539.0,58380784,10047-Main-St-APT-316-Bellevue-WA-98004
359,2.0,1.0,False,443000,910.0,48682737,10417-NE-17th-St-Bellevue-WA-98004
360,1.5,2.0,False,229000,886.0,48691453,3119-108th-Ave-SE-Bellevue-WA-98004
361,4.0,5.0,False,16800000,3822.0,49080706,9823-NE-30th-St-Bellevue-WA-98004
363,2.5,4.0,False,841000,3330.0,48970813,675-Shoreland-Dr-SE-Bellevue-WA-98004
365,2.75,4.0,False,11200000,2680.0,48980760,12619-SE-42nd-St-621-Bellevue-WA-98006
366,1.0,2.0,False,175000,1027.0,48772500,11706-SE-60th-Pl-Bellevue-WA-98006
367,2.5,4.0,False,884000,2625.0,2102414519,16160-SE-45th-St-Bellevue-WA-98006
368,,,True,800000,,48966576,550-98th-Ave-SE-Bellevue-WA-98004
369,4.0,5.0,False,25000000,5831.0,89210906,10700-NE-4th-St-UNIT-2806-Bellevue-WA-98004
371,2.25,3.0,False,615000,1940.0,89820791,315-Bellevue-Way-SE-Bellevue-WA-98004
372,3.0,3.0,False,12200000,2211.0,63337335,2680-118th-Ave-SE-Bellevue-WA-98005
373,,2.0,False,229000,1015.0,49133202,3422-161st-Ct-SE-APT-19-Bellevue-WA-98008
374,1.75,2.0,False,380000,1720.0,2115864769,10610-NE-9th-Pl-UNIT-401-Bellevue-WA-98004
376,1.75,5.0,False,545000,1560.0,48870751,1735-112th-Ave-NE-Bellevue-WA-98004
377,2.0,2.0,False,865000,1420.0,49120888,17009-SE-14th-Ln-Bellevue-WA-98008
378,3.25,5.0,False,100000,3143.0,96677026,16122-SE-42ND-St-Bellevue-WA-98006
379,,,True,10000000,,49107392,10020-NE-30th-Pl-Bellevue-WA-98004
380,2.0,3.0,False,13500000,1950.0,89210736,10700-NE-4th-St-UNIT-2802-Bellevue-WA-98004
381,2.0,2.0,False,12200000,2120.0,48924254,6177-162nd-Pl-SE-Bellevue-WA-98006
382,5.0,5.0,False,14000000,4910.0,49120917,1846-W-Lake-Sammamish-Pkwy-SE-Bellevue-WA-98008
383,6.0,5.0,False,64500000,9300.0,2102866532,17160-SE-54th-Pl-Bellevue-WA-98006
385,1.5,4.0,False,507000,1420.0,68477970,650-Bellevue-Way-NE-UNIT-3902-Bellevue-WA-98004
386,2.0,2.0,False,15500000,1629.0,84759667,10610-NE-9th-Pl-UNIT-1201-Bellevue-WA-98004
387,1.0,1.0,False,490000,667.0,49080987,6584-156th-Ave-SE-Bellevue-WA-98006
388,3.5,4.0,False,14000000,4030.0,2103025892,45-Somerset-Blvd-SE-Bellevue-WA-98006
389,,0.0,True,575000,,2103045693,14520-Ne-44th-St-K5-Bellevue-WA-98007
390,2.0,2.0,False,260000,1051.0,48794150,3151-108th-Ave-SE-Bellevue-WA-98004
392,1.0,3.0,False,473000,1270.0,49031562,14611-NE-3rd-St-APT-1-Bellevue-WA-98007
393,2.5,3.0,False,from 245000,1761.0,2106923531,17900-SE-60th-St-Bellevue-WA-98006
394,,0.0,True,995000,,2108600788,0-Undisclosed-Bellevue-WA-98004
395,7.0,5.0,False,16500000,13610.0,49043794,3110-W-Lake-Sammamish-Pkwy-SE-APT-7-Bellevue-WA-98008
396,2.5,2.0,False,11200000,2150.0,89209368,10700-NE-4th-St-UNIT-3716-Bellevue-WA-98004
398,2.5,4.0,False,798000,2670.0,48937377,529-98th-Ave-NE-Bellevue-WA-98004
399,4.0,5.0,False,31000000,4740.0,58380789,10047-Main-St-APT-412-Bellevue-WA-98004
400,2.0,3.0,False,100000,1675.0,48944552,1430-102nd-Ave-NE-Bellevue-WA-98004
401,2.5,3.0,False,22000000,2600.0,48927629,4165-178th-Ln-SE-APT-101-Bellevue-WA-98008
402,2.0,3.0,False,290000,1116.0,84756223,10610-NE-9th-Pl-UNIT-503-Bellevue-WA-98004
403,1.0,1.0,False,495000,640.0,96691685,9426-Lake-Washington-Blvd-NE-Bellevue-WA-98004
406,3.5,4.0,False,886000,2530.0,48899035,5808-111th-Ave-SE-Bellevue-WA-98006
407,2.75,5.0,False,12500000,3490.0,2103503339,7122-171st-Ave-SE-Bellevue-WA-98006
408,2.5,3.0,False,19000000,2800.0,49127849,2155-120th-Pl-SE-Bellevue-WA-98005
413,1.75,4.0,False,535000,1660.0,2103899373,17901-SE-60th-St-Bellevue-WA-98006
414,,0.0,True,295000,,48683335,177-107th-Ave-NE-APT-810-Bellevue-WA-98004
415,1.5,2.0,False,544000,1095.0,48746905,4256-Lake-Washington-Blvd-SE-Bellevue-WA-98006
417,2.75,3.0,False,823000,2960.0,48813296,5312-143rd-Ave-SE-Bellevue-WA-98006
418,3.0,4.0,False,14000000,3900.0,49080990,6554-156th-Ave-SE-Bellevue-WA-98006
419,4.5,6.0,False,14000000,4230.0,48914457,433-155th-Ave-SE-Bellevue-WA-98007
421,2.0,4.0,False,683000,1990.0,48956816,11410-NE-20TH-St-Bellevue-WA-98004
422,,0.0,True,730000,1660.0,48966661,355-Shoreland-Dr-SE-Bellevue-WA-98004
423,4.75,4.0,False,43900000,6500.0,48683476,177-107th-Ave-NE-APT-2403-Bellevue-WA-98004
427,1.75,3.0,False,527000,1850.0,2104779801,7152-171st-Ave-SE-Bellevue-WA-98006
428,3.5,4.0,False,13700000,4030.0,108824824,1800-134th-Pl-SE-Bellevue-WA-98005
429,3.5,5.0,False,30000000,4920.0,2104884476,10650-NE-9th-Pl-UNIT-2224-Bellevue-WA-98004
430,2.0,2.0,False,10300000,1441.0,84756191,10610-NE-9th-Pl-Bellevue-WA-98004
431,1.0,1.0,False,432000,788.0,84756782,10610-NE-9th-Pl-Bellevue-WA-98004
432,4.0,2.0,False,40000000,6750.0,2105090608,10650-NE-9th-Pl-UNIT-523-Bellevue-WA-98004
433,1.0,1.0,False,545000,1075.0,2105266341,17258-SE-64th-Ct-LOT-1-Bellevue-WA-98006
434,,0.0,True,18000000,,2105266342,17138-SE-64th-Ct-LOT-5-Bellevue-WA-98006
435,,0.0,True,13000000,,2105266344,17243-SE-64th-Ct-LOT-2-Bellevue-WA-98006
436,,0.0,True,17000000,,2105266340,17168-SE-64th-Ct-LOT-6-Bellevue-WA-98006
437,,0.0,True,15500000,,2105266345,17143-SE-64th-Ct-LOT-4-Bellevue-WA-98006
439,2.0,2.0,False,241000,1080.0,49062675,14318-SE-49th-St-Bellevue-WA-98006
441,2.25,5.0,False,568000,1960.0,58385508,6754-161st-Ave-SE-UNIT-B-Bellevue-WA-98006
442,2.5,2.0,False,489000,2094.0,48937434,535-97th-Ave-NE-Bellevue-WA-98004
443,4.5,5.0,False,29900000,4060.0,2121716002,14535-NE-32nd-St-APT-F105-Bellevue-WA-98007
444,1.0,1.0,False,115000,680.0,2105501553,2837-140th-Ave-NE-Bellevue-WA-98005
446,2.5,4.0,False,13200000,3620.0,48912647,1215-158th-Ave-SE-Bellevue-WA-98008
451,1.0,2.0,False,237000,924.0,48977500,1420-Bellevue-Way-SE-APT-11-Bellevue-WA-98004
452,1.5,2.0,False,420000,1140.0,48827646,13406-NE-32ND-Ln-Bellevue-WA-98005
453,3.75,5.0,False,16000000,4240.0,2107135146,1613-W-Lake-Sammamish-Pkwy-SE-Bellevue-WA-98006
454,,,True,190000,,2107135143,16-W-Lake-Sammamish-Pkwy-SE-Bellevue-WA-98006
456,1.0,2.0,False,405000,832.0,48898708,10428-SE-23rd-St-Bellevue-WA-98004
457,3.0,3.0,False,13000000,2900.0,48978725,11821-SE-67th-Pl-Bellevue-WA-98006
458,2.75,4.0,False,620000,2270.0,48850235,11015-SE-9th-St-Bellevue-WA-98004
459,2.0,3.0,False,815000,1569.0,48781201,4953-145th-Ave-SE-Bellevue-WA-98006
460,3.5,5.0,False,935000,3250.0,2108477496,2457-Kamber-Rd-Bellevue-WA-98007
461,,0.0,True,65000000,,48661525,2423-105th-Ave-NE-Bellevue-WA-98004
463,2.75,2.0,False,877000,2760.0,49095163,17214-SE-29th-Ct-Bellevue-WA-98008
464,2.5,4.0,False,50000000,3330.0,48752876,13127-NE-31st-Pl-Bellevue-WA-98005
469,2.5,3.0,False,19000000,3080.0,48815103,13858-SE-62nd-St-Bellevue-WA-98006
470,3.25,4.0,False,12900000,3370.0,48662940,2244-168th-Ave-NE-Bellevue-WA-98008
471,2.0,3.0,False,520000,1400.0,48821557,14426-NE-16th-Pl-Bellevue-WA-98007
472,3.5,7.0,False,13000000,4060.0,48713708,3006-W-Lake-Sammamish-Pkwy-SE-Bellevue-WA-98008
473,2.5,4.0,False,975000,3030.0,48827362,705-136th-Pl-NE-A-9A9-Bellevue-WA-98005
474,2.0,2.0,False,244000,1167.0,48675721,1431-108th-Ave-SE-Bellevue-WA-98004
475,2.0,5.0,False,10900000,2700.0,48912464,11639-SE-48th-St-Bellevue-WA-98006
476,1.75,3.0,False,482000,1820.0,48924021,5800-158th-Ave-SE-Bellevue-WA-98006
477,4.25,6.0,False,17000000,5200.0,49145014,2321-129th-Ave-SE-Bellevue-WA-98005
478,2.0,3.0,False,700000,1590.0,48719774,10001-NE-12th-St-APT-104-Bellevue-WA-98004
479,2.5,3.0,False,511000,1578.0,49106681,19-168th-Ave-NE-Bellevue-WA-98008
