,bath,bed,isVavcantLand,price,sqft,zpid,address
34,3.0,3.0,False,520000,2086.0,68474749,27549-SE-28th-Ct-Sammamish-WA-98075
35,3.0,5.0,False,825000,3668.0,48886445,210-SW-Clark-St-APT-A301-Issaquah-WA-98027
36,1.0,2.0,False,,828.0,96675057,10908-329th-Ct-SE-Issaquah-WA-98027
37,3.5,4.0,False,795000,2500.0,2101113940,973-NE-Ingram-St-UNIT-207-Issaquah-WA-98029
38,1.75,3.0,False,285000,1106.0,2101113941,1834-NW-James-Bush-Rd-Issaquah-WA-98027
39,3.5,4.0,False,939000,3200.0,48729880,14235-248TH-Pl-SE-Issaquah-WA-98027
40,3.5,4.0,False,550000,2920.0,2101113943,26000-SE-Mirrormont-Blvd-Issaquah-WA-98027
42,2.5,3.0,False,750000,3036.0,48903798,4308-243rd-Ave-SE-Issaquah-WA-98029
43,2.5,3.0,False,615000,2110.0,48729931,25525-SE-Tiger-Mountain-Rd-Issaquah-WA-98027
44,1.0,2.0,False,265000,1184.0,48970589,18632-NW-Bernina-Ct-Issaquah-WA-98027
47,2.5,4.0,False,802000,3789.0,2101135244,1391-Pine-Crest-Cir-NE-LOT-06-Issaquah-WA-98029
49,,,False,,,84758010,856-3rd-Ave-NE-Issaquah-WA-98029
52,2.5,3.0,False,720000,2470.0,2101144139,23942-SE-45th-(Lot-65)-Pl-Issaquah-WA-98029
53,2.5,2.0,False,450000,1306.0,48970414,5230-Jung-Frau-Pl-NW-Issaquah-WA-98027
54,3.0,3.0,False,975000,3340.0,48968814,24516-SE-146th-St-Issaquah-WA-98027
55,3.0,3.0,False,575000,3020.0,48827989,3233-241st-Ave-SE-Issaquah-WA-98029
56,3.5,5.0,False,890000,3890.0,63337436,595-Newport-Way-NW-Issaquah-WA-98027
