,bath,bed,isVavcantLand,price,sqft,zpid,address
209,3.5,5.0,False,950000,4395.0,72500984,375-Kirkland-Ave-APT-244-Kirkland-WA-98033
210,1.0,1.0,False,369000,749.0,48999840,10239-Slater-Ave-NE-Kirkland-WA-98033
211,3.25,4.0,False,21000000,4050.0,48693212,619-14th-Ave-W-Kirkland-WA-98033
212,4.0,4.0,False,23200000,3550.0,49070521,12824-103rd-Pl-NE-Kirkland-WA-98034
213,3.0,2.0,False,375000,1529.0,119638221,13632-NE-132nd-Pl-Kirkland-WA-98034
214,2.75,4.0,False,850000,3257.0,80114433,10616-106th-Pl-NE-Kirkland-WA-98033
215,3.0,4.0,False,835000,2740.0,48892171,8851-NE-Juanita-Ln-Kirkland-WA-98034
216,2.5,2.0,False,294000,1152.0,48811624,10622-118th-Pl-NE-Kirkland-WA-98033
217,2.5,3.0,False,590000,1540.0,49104935,13320-NE-137th-Pl-Kirkland-WA-98034
218,1.0,2.0,False,280000,940.0,48902482,11428-NE-87th-St-Kirkland-WA-98033
219,2.75,4.0,False,11000000,3334.0,58385844,12310-NE-92nd-St-APT-H212-Kirkland-WA-98033
220,2.5,2.0,False,394000,1180.0,48892517,9727-NE-Juanita-Dr-APT-109-Kirkland-WA-98034
221,2.0,2.0,False,649000,1409.0,48921145,4604-Lake-Washington-Blvd-NE-Kirkland-WA-98033
222,1.5,4.0,False,22000000,1860.0,61719504,210-10th-St-APT-4-Kirkland-WA-98033
223,3.0,2.0,False,400000,1210.0,48734856,10017-NE-122nd-St-MB-Kirkland-WA-98034
224,1.0,2.0,False,155000,872.0,49145809,4920-102nd-Ln-NE-Kirkland-WA-98033
225,3.0,3.0,False,11500000,2700.0,2101651046,13900-Juanita-Woodinville-Way-NE-Kirkland-WA-98034
226,,,True,300000,,55252559,13033-NE-144th-Pl-Kirkland-WA-98034
227,3.5,3.0,False,850000,3730.0,49104988,13309-NE-138th-Pl-Kirkland-WA-98034
228,1.5,3.0,False,,1310.0,2101658039,375-Kirkland-Ave-336-Kirkland-WA-98033
229,2.0,2.0,False,699000,1229.0,48891205,9201-NE-Juanita-Dr-APT-403-Kirkland-WA-98034
230,2.0,2.0,False,500000,1376.0,49134465,7014-116th-Ave-NE-APT-C-Kirkland-WA-98033
231,1.0,1.0,False,250000,944.0,2101659595,12744-NE-116th-Ln-UNIT-K10-Kirkland-WA-98034
232,1.0,2.0,False,159000,918.0,2127183932,9908-NE-124th-St-APT-904-Kirkland-WA-98034
233,1.5,2.0,False,221000,938.0,2101673451,8324-NE-126th-Pl-Kirkland-WA-98034
235,1.5,3.0,False,530000,1320.0,48892221,8257-NE-Juanita-Dr-Kirkland-WA-98034
236,3.1,4.0,False,28800000,4430.0,48793842,10124-NE-143rd-St-Kirkland-WA-98034
237,2.5,4.0,False,575000,2280.0,48891444,10020-NE-120th-St-APT-C4-Kirkland-WA-98034
238,1.5,2.0,False,275000,1020.0,48762961,12234-NE-136th-Pl-Kirkland-WA-98034
239,1.75,3.0,False,440000,2060.0,48891611,8420-NE-132nd-Pl-Kirkland-WA-98034
240,,2.0,False,from 75000,860.0,48892291,8439-NE-110th-Pl-Kirkland-WA-98034
241,2.1,4.0,False,19800000,3604.0,2101760749,9904-Ne-142nd-Place-C101-Kirkland-WA-98033
242,1.75,2.0,False,220000,1087.0,48847376,11633-108th-Ave-NE-Kirkland-WA-98034
245,4.5,6.0,False,845000,2761.0,2101807604,718-Kirkland-Cir-APT-B202-Kirkland-WA-98033
246,2.0,2.0,False,299000,940.0,2101807989,13426-NE-102nd-St-Kirkland-WA-98033
247,4.5,5.0,False,880000,2761.0,48816579,13544-137th-Pl-NE-Kirkland-WA-98034
250,2.5,3.0,False,363000,1540.0,49031152,12504-NE-117th-Pl-APT-A8-Kirkland-WA-98034
251,1.0,2.0,False,160000,854.0,84759543,8437-NE-123rd-Pl-Kirkland-WA-98034
252,4.0,5.0,False,820000,3600.0,118556841,14326-77th-Ave-NE-Kirkland-WA-98034
254,2.25,4.0,False,497000,2200.0,49095018,14262-93rd-Ct-NE-Kirkland-WA-98034
255,2.75,4.0,False,500000,2240.0,63334908,836-Kirkland-Ave-Kirkland-WA-98033
257,2.0,2.0,False,203000,948.0,48758136,11504-NE-128th-St-APT-30-Kirkland-WA-98034
258,1.0,1.0,False,195000,742.0,48892375,11162-Champagne-Point-Rd-NE-Kirkland-WA-98034
259,2.0,4.0,False,23800000,2400.0,2101852402,7609-127th-Pl-NE-Kirkland-WA-98033
260,3.0,5.0,False,970000,2839.0,48883083,9330-NE-Juanita-Dr-APT-405-Kirkland-WA-98034
261,2.0,2.0,False,619000,1281.0,48716657,1509-10th-St-W-Kirkland-WA-98033
262,2.0,3.0,False,26000000,1490.0,48827227,13203-129th-Pl-NE-Kirkland-WA-98034
264,3.0,5.0,False,550000,2610.0,72496967,10104-NE-60th-St-APT-116-Kirkland-WA-98033
265,1.0,2.0,False,550000,814.0,72498216,11501-111th-Pl-NE-Kirkland-WA-98033
266,3.0,4.0,False,899000,3334.0,49002606,12950-NE-39th-St-Bellevue-WA-98005
267,5.0,5.0,False,17800000,6170.0,2101929862,11914-90th-Ave-NE-LOT-G-Kirkland-WA-98034
268,,,True,300000,,2111552481,12423-NE-145th-Pl-APT-B156-Kirkland-WA-98034
271,1.0,3.0,False,375000,1250.0,48680976,1023-14th-Pl-W-Kirkland-WA-98033
272,4.0,3.0,False,13400000,2800.0,49036655,7830-131st-Ave-NE-Kirkland-WA-98033
273,3.0,3.0,False,639000,2400.0,48736554,12723-NE-116th-St-APT-G302-Kirkland-WA-98034
274,1.0,2.0,False,206000,880.0,66667806,13211-NE-137th-Ct-Kirkland-WA-98034
275,3.0,3.0,False,750000,3010.0,48732908,11332-NE-129th-St-Kirkland-WA-98034
276,2.0,4.0,False,495000,2300.0,48716781,11117-NE-91st-Ln-Kirkland-WA-98033
277,1.0,4.0,False,12000000,3420.0,48742549,11214-117th-Pl-NE-Kirkland-WA-98033
278,2.0,3.0,False,579000,1670.0,48892283,8338-NE-Juanita-Dr-Kirkland-WA-98034
280,2.5,2.0,False,10700000,2560.0,2102017089,11236-NE-141st-St-Kirkland-WA-98034
281,1.5,3.0,False,340000,1310.0,68474130,10907-80th-Pl-NE-Kirkland-WA-98034
282,5.0,4.0,False,62900000,8060.0,82363925,1938-Market-St-Kirkland-WA-98033
283,3.0,4.0,False,12000000,3028.0,48855169,8013-NE-115th-Way-Kirkland-WA-98034
284,2.75,4.0,False,675000,2910.0,2111572422,11112-NE-124th-Ln-APT-D114-Kirkland-WA-98034
285,1.0,2.0,False,210000,866.0,61719118,6906-120th-Ave-NE-Kirkland-WA-98033
286,2.5,4.0,False,950000,2670.0,49077091,11413-105th-Ct-NE-502-Kirkland-WA-98033
287,2.0,2.0,False,229000,924.0,48892437,6065-NE-135th-St-Kirkland-WA-98034
288,4.0,4.0,False,25000000,4840.0,48716586,726-18th-Ave-W-Kirkland-WA-98033
295,1.5,2.0,False,305000,1120.0,48902678,13041-NE-95th-St-Kirkland-WA-98033
297,1.0,3.0,False,396000,1290.0,2102096868,10219-125th-Ave-NE-Kirkland-WA-98033
298,3.5,5.0,False,850000,3322.0,2102097230,10215-125th-Ave-NE-Kirkland-WA-98033
299,3.5,5.0,False,850000,3322.0,49070615,10411-NE-115th-Pl-L-44-Kirkland-WA-98033
301,1.75,3.0,False,408000,1420.0,48714705,8122-126th-Ave-NE-Kirkland-WA-98033
302,1.0,2.0,False,455000,1680.0,48716671,10255-NE-62nd-St-Kirkland-WA-98033
303,1.1,2.0,False,20000000,1860.0,48907872,9705-110th-Ave-NE-Kirkland-WA-98033
304,1.0,2.0,False,498000,1180.0,49003478,8640-NE-141st-St-Kirkland-WA-98034
