,bath,bed,isVavcantLand,price,sqft,zpid,address
129,2.0,2.0,False,299000,1143.0,48768324,3041-W-Lake-Sammamish-Pkwy-NE-Redmond-WA-98052
130,3.0,4.0,False,780000,2610.0,48842764,12625-Avondale-Rd-NE-Redmond-WA-98052
131,2.0,4.0,False,951000,2700.0,48850886,3005-273rd-Ave-NE-Redmond-WA-98053
132,2.5,3.0,False,490000,1610.0,48952444,7250-Old-Redmond-Rd-APT-L143-Redmond-WA-98052
134,,,True,275000,,48701274,6909-143rd-Ct-NE-Redmond-WA-98052
135,2.5,3.0,False,675000,2270.0,49138377,7224-237th-Ave-NE-Redmond-WA-98053
136,3.0,4.0,False,700000,3400.0,49095168,4050-W-Lake-Sammamish-Pkwy-NE-UNIT-3-Redmond-WA-98052
137,1.0,2.0,False,260000,679.0,48926240,3834-175th-Ave-NE-APT-65-Redmond-WA-98052
138,2.25,2.0,False,650000,1276.0,49107305,9719-159th-Pl-NE-Redmond-WA-98052
139,3.0,3.0,False,510000,2140.0,60972860,9670-222nd-Ct-NE-Redmond-WA-98053
140,4.0,4.0,False,925000,3970.0,48797803,16319-NE-44th-Ct-Redmond-WA-98052
141,4.5,4.0,False,100000,3230.0,48649613,10508-176th-Pl-NE-Redmond-WA-98052
142,2.5,3.0,False,800000,2400.0,2101460647,16835-NE-122nd-St-Redmond-WA-98052
143,4.0,5.0,False,13600000,4157.0,2111989497,15853-NE-95th-Way-Redmond-WA-98052
144,4.0,4.0,False,747000,3510.0,2101464775,8417-169th-Pl-NE-101-Redmond-WA-98052
145,4.0,4.0,False,850000,2859.0,80110653,23865-NE-112th-Cir-UNIT-2-Redmond-WA-98053
146,2.25,3.0,False,449000,1779.0,82242259,9805-Avondale-Rd-NE-APT-Q247-Redmond-WA-98052
147,1.0,1.0,False,190000,599.0,122181790,16150-NE-117th-Way-Redmond-WA-98052
148,3.1,4.0,False,13000000,3891.0,2105381294,17803-NE-93rd-Way-UNIT-1-Redmond-WA-98052
149,2.5,2.0,False,365000,1285.0,2101510730,78-230th-Ave-NE-Redmond-WA-98053
150,,,True,449000,,2103016699,7571-Old-Redmond-Rd-APT-12-Redmond-WA-98052
151,1.0,1.0,False,195000,825.0,2101535996,7008-238th-Ave-NE-Redmond-WA-98053
152,,,True,235000,,2111611867,15971-NE-95th-Way-Redmond-WA-98052
154,1.0,2.0,False,325000,740.0,48660316,24410-NE-80th-St-Redmond-WA-98053
